Cf,N_features,N_trees,R2_tr,R2_vl,MSE_tr,MSE_vl
5.450816327,18,900,0.708998941,0.040339594,17.14352555,70.10097361
5.074897959,20,500,0.709593694,0.039794727,17.42821077,70.10241541
5.450816327,24,600,0.713518158,0.044083226,16.92707302,70.10636444
5.826734694,28,1000,0.716638253,0.045022441,16.20641724,70.10772695
6.202653061,40,100,0.706235822,0.052112287,16.63126085,70.10816853
5.262857143,24,500,0.713360794,0.039760058,17.08942545,70.11081631
6.390612245,33,300,0.712001754,0.057493758,16.0702148,70.11096265
5.450816327,35,800,0.706926408,0.048750955,17.27635584,70.11135152
5.262857143,11,800,0.712099728,0.032114888,17.07800298,70.11406587
5.450816327,31,400,0.715542721,0.04195525,16.58729664,70.11463583
5.262857143,13,1000,0.709437617,0.038852719,17.20263376,70.11487363
5.074897959,12,700,0.709147187,0.034758921,17.44157355,70.1148997
6.202653061,39,700,0.715018825,0.054054465,16.18731937,70.11522099
5.450816327,31,300,0.711775866,0.046669921,16.86150932,70.11549497
6.390612245,40,1000,0.719709797,0.056765804,15.42720352,70.11689439
5.63877551,23,800,0.712625828,0.044565881,16.64366491,70.11697409
5.826734694,31,500,0.712874522,0.049132158,16.64449212,70.11739813
4.511020408,13,100,0.705709926,0.019210116,18.16902439,70.11868738
6.014693878,40,800,0.716875249,0.055396377,16.05839723,70.11889524
5.074897959,20,400,0.713325616,0.040024972,16.99936489,70.11897495
5.63877551,26,600,0.714524305,0.045758263,16.60483782,70.11969597
5.826734694,34,400,0.71908334,0.046710593,16.00174214,70.11972646
5.63877551,39,100,0.711950521,0.040940197,16.82151998,70.12068008
5.450816327,31,200,0.714054623,0.044056434,16.69992029,70.12170598
6.014693878,33,800,0.716092756,0.052013412,16.06361732,70.12196828
5.450816327,22,300,0.712303767,0.042144043,16.84981629,70.12222283
5.826734694,26,500,0.715251776,0.047634959,16.31879302,70.1230865
5.262857143,20,500,0.709593694,0.039794727,17.23046357,70.12326379
5.63877551,35,300,0.7144241,0.045250206,16.6370645,70.12419266
6.014693878,25,1000,0.714521279,0.051792746,16.31853896,70.12484427
5.074897959,14,300,0.710412428,0.033443537,17.32878246,70.12636505
5.262857143,22,700,0.711189836,0.039725482,17.13678946,70.12637887
5.450816327,18,300,0.711565793,0.041132292,16.97117018,70.12774298
6.014693878,33,900,0.714956671,0.047544409,16.29134228,70.1279921
4.886938776,10,700,0.708234298,0.02756542,17.63315742,70.12847304
4.511020408,11,100,0.702866617,0.027531152,18.35231243,70.12889723
5.262857143,28,500,0.712767438,0.045861986,16.94049333,70.13012244
6.390612245,39,900,0.715137173,0.057309016,15.92326345,70.13086087
5.262857143,18,800,0.713280342,0.03630163,16.90224356,70.13139143
5.63877551,36,800,0.718805571,0.046198535,16.42418139,70.13232774
5.262857143,10,600,0.71415814,0.031399005,16.91125077,70.13464323
5.262857143,16,300,0.707419444,0.03595405,17.43442178,70.1351283
5.262857143,22,200,0.711090973,0.038351858,17.1959399,70.13555751
6.202653061,31,900,0.712737804,0.05322621,16.34377085,70.13599264
6.390612245,33,600,0.716941793,0.052732183,15.92319094,70.13770856
5.450816327,13,500,0.71207253,0.036094266,16.97484357,70.14031948
5.262857143,26,400,0.718458538,0.042628273,16.63623323,70.14054212
6.014693878,31,600,0.710321909,0.05046876,16.51654319,70.14196859
5.262857143,16,700,0.711099411,0.040453384,17.16050488,70.14207348
6.202653061,38,800,0.716247225,0.058596666,16.03871742,70.14234004
5.63877551,29,700,0.717319065,0.049615061,16.39539753,70.14252749
5.63877551,30,200,0.713624705,0.042241278,16.7342934,70.14307608
5.826734694,34,300,0.710882765,0.051348399,16.78025568,70.14376226
5.826734694,24,400,0.709553406,0.044483528,16.92373478,70.14445917
6.202653061,25,1000,0.714521279,0.051792746,16.18686461,70.14532618
6.578571429,38,1000,0.710549794,0.051818038,16.2407879,70.14579995
6.202653061,34,1000,0.710902243,0.053407135,16.4389947,70.14586881
5.826734694,38,300,0.714758494,0.050918867,16.50494871,70.14639113
5.826734694,16,500,0.713408909,0.043025623,16.44577231,70.14660449
6.014693878,25,900,0.714532795,0.044599876,16.09816844,70.14887783
5.63877551,12,500,0.711438226,0.0436856,16.77622703,70.14988441
5.262857143,22,400,0.716591183,0.042940054,16.72975622,70.15114543
6.014693878,35,700,0.715563529,0.05210572,16.06101359,70.15183023
5.074897959,20,100,0.707668955,0.033938794,17.53518285,70.153774
6.014693878,32,1000,0.712624422,0.048852084,16.47531323,70.15486017
6.014693878,39,400,0.711609085,0.047455148,16.51206124,70.15488091
5.450816327,10,1000,0.711767178,0.034681099,16.87021392,70.1557437
5.63877551,19,100,0.709266525,0.041678382,16.92915544,70.15726651
5.262857143,36,100,0.707040389,0.038907174,17.39034715,70.15754172
5.826734694,31,300,0.711775866,0.046669921,16.52774977,70.15786411
5.826734694,38,100,0.712708297,0.044149665,16.57576028,70.15938734
5.63877551,24,700,0.715954672,0.04758532,16.44193269,70.15951933
5.826734694,12,600,0.708838622,0.04286513,16.82937418,70.16117053
6.766530612,38,1000,0.710549794,0.051818038,16.04489517,70.16186107
5.826734694,37,500,0.714664215,0.048006272,16.52839918,70.16261568
6.390612245,36,900,0.716840125,0.056184871,15.81077922,70.16320995
6.014693878,33,100,0.710234811,0.049902383,16.71127693,70.16387542
5.450816327,11,400,0.706679693,0.036424631,17.33463986,70.16479599
6.014693878,20,200,0.711017448,0.049091474,16.53491162,70.16760984
6.202653061,39,500,0.712237647,0.059758876,16.44470057,70.16816494
6.014693878,25,200,0.71496496,0.041547343,16.25034744,70.16866184
5.826734694,14,1000,0.710295401,0.046363874,16.66740573,70.16899292
5.826734694,35,800,0.706926408,0.048750955,17.0103239,70.17040702
6.390612245,33,700,0.715410433,0.053068133,15.97391614,70.17213048
4.886938776,16,200,0.709929129,0.030759346,17.5287579,70.17353981
6.014693878,33,200,0.714776178,0.053402777,16.25474561,70.17383573
6.014693878,20,800,0.71607982,0.046873895,16.32635112,70.1751238
6.202653061,38,400,0.717467555,0.051517287,15.87286351,70.17579606
5.074897959,24,200,0.712834688,0.036786927,17.20581147,70.17682725
6.014693878,27,800,0.71308849,0.053667124,16.3771599,70.17687879
5.826734694,18,700,0.714799385,0.045591314,16.43482195,70.18182378
5.262857143,15,900,0.712534328,0.037154513,16.9736297,70.1821966
6.202653061,38,600,0.718111756,0.051626753,15.95309054,70.18313618
5.074897959,15,700,0.714703025,0.034479735,16.97258726,70.18415522
5.450816327,22,900,0.712392826,0.040950103,16.89331061,70.18591387
6.202653061,35,200,0.713318088,0.049500321,16.34520974,70.18616907
5.074897959,12,800,0.712987308,0.035559666,17.0940025,70.18632892
5.262857143,23,900,0.712416823,0.040312741,16.96270202,70.18748784
6.014693878,37,400,0.714594968,0.054018474,16.31243214,70.18862645
6.390612245,39,300,0.714420378,0.053508053,15.95737127,70.18899803
5.63877551,11,400,0.706679693,0.036424631,17.18399889,70.19207637
4.886938776,13,900,0.709090171,0.033478871,17.53547861,70.19427145
6.390612245,32,900,0.714176669,0.056371007,15.98728445,70.19846524
6.390612245,32,300,0.715805084,0.051263338,15.91563344,70.19858613
5.63877551,26,200,0.713000894,0.040286247,16.64373902,70.19881573
5.074897959,14,200,0.704457532,0.033622006,17.79507588,70.20074223
4.886938776,14,100,0.706776763,0.026070698,17.83690371,70.20082257
5.63877551,37,100,0.7125736,0.044342162,16.70068797,70.20441099
4.698979592,10,200,0.70508198,0.020470463,18.10651767,70.20522692
6.202653061,20,800,0.71607982,0.046873895,16.13026207,70.20631739
6.014693878,26,700,0.713627991,0.053714598,16.40773609,70.2065006
5.262857143,32,200,0.709931119,0.043306632,17.25873713,70.20754736
5.826734694,16,1000,0.706151582,0.043067645,17.090913,70.20904881
5.826734694,34,500,0.717519047,0.05372743,16.24675481,70.21144798
5.63877551,21,300,0.711842949,0.046029192,16.7300486,70.21227119
4.886938776,18,100,0.709433851,0.031760782,17.6165279,70.21234855
5.826734694,39,400,0.711609085,0.047455148,16.65135562,70.21349487
5.63877551,17,400,0.712387112,0.044406479,16.78255332,70.2162168
5.63877551,33,500,0.71577183,0.044124748,16.45857006,70.21645247
6.578571429,27,1000,0.71785976,0.055530568,15.49552267,70.21931923
5.074897959,11,800,0.712099728,0.032114888,17.24014262,70.22030474
4.698979592,11,500,0.704990566,0.028328106,18.08209605,70.22041513
5.450816327,27,300,0.713385577,0.03955993,16.82291779,70.2234831
6.202653061,28,700,0.712566352,0.048709534,16.22491346,70.22415328
6.014693878,19,200,0.709527946,0.041533858,16.57204678,70.22440021
6.202653061,36,1000,0.715604862,0.057741051,16.12193745,70.22488703
5.262857143,14,300,0.710412428,0.033443537,17.20515292,70.22504434
5.450816327,15,900,0.712534328,0.037154513,16.81895546,70.22776907
6.390612245,40,500,0.718426532,0.054407345,15.70273312,70.2292609
5.074897959,10,700,0.708234298,0.02756542,17.46128608,70.23113937
5.262857143,13,400,0.710478273,0.038623547,17.18095114,70.23204262
4.886938776,10,800,0.706584504,0.025636871,17.78018879,70.23396059
6.014693878,32,700,0.713106406,0.051585917,16.43754343,70.2339887
6.202653061,26,1000,0.714166167,0.053876628,16.14814298,70.23398971
5.074897959,10,500,0.704315966,0.03186618,17.8141853,70.23485738
5.826734694,32,800,0.713809839,0.05063978,16.63723091,70.23542441
5.63877551,35,800,0.706926408,0.048750955,17.13445269,70.23807702
6.014693878,31,500,0.712874522,0.049132158,16.47839197,70.23813001
5.074897959,23,400,0.714983132,0.037266452,16.94112651,70.24131455
5.450816327,23,200,0.711582677,0.03919313,17.03798939,70.2432918
5.262857143,14,600,0.709867128,0.034720933,17.24866152,70.24815922
6.578571429,36,600,0.717891205,0.062500116,15.6934402,70.24995788
4.886938776,10,400,0.706591205,0.025980113,17.68265201,70.2514374
6.390612245,35,400,0.71888908,0.051898985,15.63455632,70.25258201
5.262857143,15,700,0.714703025,0.034479735,16.79404977,70.25368941
6.202653061,28,300,0.715101186,0.050639715,16.01322704,70.25503272
6.202653061,30,800,0.714388702,0.047809027,16.17050717,70.25526071
5.262857143,20,400,0.713325616,0.040024972,16.88954373,70.25816545
6.202653061,34,600,0.713056908,0.052205802,16.1201707,70.2593278
5.63877551,27,200,0.71334832,0.044087307,16.7044616,70.25993538
6.390612245,31,100,0.706613424,0.046621679,16.52683725,70.2600118
5.450816327,16,400,0.71484975,0.038940567,16.68843181,70.26076155
6.014693878,35,600,0.711900364,0.055163484,16.59822297,70.26277515
6.014693878,37,700,0.71616892,0.048574289,16.27176502,70.26331817
6.390612245,28,700,0.712566352,0.048709534,16.07444965,70.2647746
6.202653061,30,500,0.715161918,0.055364884,16.01256357,70.26519776
5.63877551,28,600,0.710202734,0.047018845,16.94794289,70.26658213
5.450816327,18,500,0.712155417,0.039376339,16.76738033,70.26888246
5.450816327,23,700,0.712810517,0.041394699,16.95912732,70.26911647
5.074897959,17,900,0.708596318,0.033873763,17.43203059,70.26942422
6.014693878,21,600,0.712952724,0.049498587,16.346951,70.27018394
5.826734694,39,1000,0.714570782,0.048777494,16.47100232,70.27052871
6.202653061,25,700,0.715952579,0.04929954,16.17912575,70.27449899
5.63877551,16,800,0.71185863,0.036638533,16.846139,70.27620948
5.450816327,11,800,0.712099728,0.032114888,16.86655943,70.27972565
4.886938776,11,200,0.703051891,0.030407037,18.08894105,70.28030811
5.450816327,20,400,0.713325616,0.040024972,16.77445721,70.28154491
5.63877551,29,100,0.712231031,0.043934915,16.73726287,70.28530422
6.202653061,38,900,0.714913759,0.052609662,16.19604594,70.28555989
5.826734694,34,800,0.713998273,0.046531313,16.55028745,70.28745711
6.014693878,19,600,0.710192409,0.050419203,16.59960775,70.28860394
5.450816327,13,400,0.710478273,0.038623547,17.01485974,70.28949736
6.014693878,36,500,0.715549934,0.05037009,16.25394563,70.28990424
5.826734694,21,500,0.7082754,0.047325706,16.86696054,70.29041194
5.074897959,10,800,0.706584504,0.025636871,17.61957828,70.29270463
5.826734694,34,700,0.719139116,0.053615674,16.10582308,70.29297595
6.578571429,35,900,0.71564556,0.054065639,15.67717441,70.29567636
5.074897959,10,300,0.706207047,0.034127648,17.68776608,70.30035084
5.826734694,40,700,0.719050238,0.050008622,16.16138208,70.30042785
6.014693878,29,200,0.712416037,0.047773418,16.46986963,70.30047726
5.63877551,17,500,0.712230177,0.043724675,16.70872895,70.30212303
6.014693878,35,800,0.706926408,0.048750955,16.81706545,70.30334247
5.450816327,15,700,0.714703025,0.034479735,16.61753955,70.30353705
5.826734694,37,800,0.719243861,0.051793956,16.04720398,70.30357825
5.63877551,36,700,0.717611517,0.04351327,16.39418907,70.30437415
5.826734694,19,1000,0.710064366,0.047908684,16.77453044,70.30449938
5.63877551,38,900,0.714913759,0.052609662,16.63119003,70.3063546
5.826734694,30,200,0.713624705,0.042241278,16.56587868,70.30763514
4.886938776,15,200,0.709413631,0.026431426,17.49695258,70.30788293
5.450816327,25,100,0.709925435,0.034551562,17.35220437,70.30849949
5.826734694,21,900,0.708934279,0.045818245,16.90702122,70.30867379
5.262857143,16,400,0.71484975,0.038940567,16.84596752,70.30971048
5.826734694,30,300,0.714951548,0.044656727,16.41067883,70.31195864
5.074897959,13,900,0.709090171,0.033478871,17.40276082,70.31249685
5.262857143,14,900,0.708417401,0.037548699,17.35132552,70.31465695
6.014693878,34,400,0.71908334,0.046710593,15.89053347,70.31552657
6.202653061,39,200,0.714016395,0.053787232,16.13366969,70.31652371
4.698979592,11,100,0.702866617,0.027531152,18.22341988,70.31816606
5.450816327,11,1000,0.709378268,0.037450671,17.10356878,70.3182894
6.202653061,31,600,0.710321909,0.05046876,16.35795764,70.31840346
4.886938776,15,300,0.708891383,0.031512218,17.53215716,70.31946072
5.450816327,23,300,0.711753852,0.03747908,17.01581998,70.31961735
6.014693878,21,500,0.7082754,0.047325706,16.70283861,70.32026188
6.202653061,30,100,0.705866082,0.05010269,16.79988337,70.32092216
5.63877551,13,700,0.713453073,0.041350806,16.65182284,70.32188208
5.826734694,18,400,0.708600546,0.042725273,16.81938449,70.3221016
6.202653061,33,800,0.716092756,0.052013412,15.88394926,70.3222062
6.202653061,27,900,0.712902633,0.051181774,16.31585961,70.32270289
5.826734694,29,300,0.713346734,0.049805009,16.58513458,70.32344943
5.074897959,12,300,0.710594286,0.031693431,17.28628907,70.32372743
4.323061224,21,100,0.705024846,0.025994086,18.37804923,70.32379637
5.450816327,19,400,0.709220071,0.039857584,17.10392362,70.3256578
5.826734694,26,100,0.703348606,0.040950808,17.23649917,70.32580816
5.450816327,27,100,0.712434437,0.037534359,16.95997571,70.32610249
6.202653061,26,800,0.716215747,0.054591733,15.91008638,70.32723966
6.014693878,21,400,0.710415062,0.045370067,16.51298248,70.32928754
6.390612245,38,400,0.717467555,0.051517287,15.71037625,70.32976257
5.826734694,17,700,0.70826111,0.04568008,17.04668755,70.33116863
5.450816327,39,600,0.713073416,0.046031745,16.9041258,70.33143407
6.202653061,35,700,0.715563529,0.05210572,15.87418167,70.33165152
5.826734694,20,700,0.716114547,0.040679864,16.22627555,70.33193172
6.202653061,34,200,0.710723645,0.052416222,16.38363308,70.33197164
6.390612245,35,200,0.713318088,0.049500321,16.22177434,70.33381974
5.262857143,32,100,0.709053979,0.042220158,17.36364454,70.33482697
5.826734694,12,900,0.711030672,0.045675562,16.55692132,70.33569051
6.014693878,39,800,0.713011154,0.05035796,16.54851908,70.33586423
6.390612245,37,1000,0.715689466,0.056403599,15.90429695,70.33717471
6.202653061,34,100,0.709937174,0.046328371,16.43738419,70.33722673
5.450816327,15,400,0.710801191,0.038700616,17.01963808,70.33766454
6.390612245,31,700,0.715998992,0.053188549,15.83769608,70.33842764
6.390612245,37,900,0.714910728,0.056393645,15.95968431,70.34000523
6.014693878,38,900,0.714913759,0.052609662,16.34838051,70.34090597
5.63877551,23,500,0.713666883,0.040948775,16.69862532,70.34238665
5.826734694,21,400,0.710415062,0.045370067,16.63929083,70.34288986
6.202653061,33,900,0.714956671,0.047544409,16.13620076,70.34368345
6.202653061,32,700,0.713106406,0.051585917,16.3141915,70.34479936
5.63877551,24,800,0.713300748,0.044039841,16.62551797,70.3452461
5.262857143,24,200,0.712834688,0.036786927,17.04478046,70.34646176
6.014693878,24,600,0.713518158,0.044083226,16.46713873,70.34958984
6.014693878,34,300,0.710882765,0.051348399,16.62963322,70.35009062
6.014693878,29,400,0.713924538,0.051044076,16.26466457,70.35026696
5.63877551,25,400,0.712406444,0.05065068,16.76337953,70.35043901
5.826734694,25,800,0.714512454,0.050450807,16.40796819,70.3519379
5.450816327,17,100,0.708644502,0.034349451,17.24563843,70.35274182
5.826734694,38,900,0.714913759,0.052609662,16.47740996,70.3547174
5.826734694,27,600,0.715407705,0.046789603,16.31944419,70.35515415
6.014693878,31,800,0.714438861,0.046931426,16.36344138,70.35684362
6.202653061,26,700,0.713627991,0.053714598,16.26849611,70.3580621
5.074897959,11,300,0.711349326,0.032627953,17.26821001,70.35831646
6.014693878,36,300,0.712367274,0.048649988,16.55403778,70.36302006
5.63877551,30,600,0.717510004,0.043820058,16.38932899,70.3630765
5.826734694,22,500,0.714556544,0.047914987,16.58439179,70.36451439
4.886938776,12,100,0.707760242,0.030814209,17.75819682,70.3653916
6.202653061,40,800,0.716875249,0.055396377,15.87857926,70.36787343
6.390612245,32,400,0.712434059,0.052516795,16.17229475,70.37092942
6.390612245,34,900,0.720926848,0.061502864,15.70341001,70.37227678
5.074897959,22,100,0.707467313,0.035932896,17.68105157,70.37332971
6.390612245,30,900,0.71390263,0.05756257,16.09708111,70.37396916
5.63877551,13,200,0.707841421,0.037315253,17.13084908,70.37547886
4.511020408,10,900,0.701973017,0.019547488,18.41029005,70.37564392
6.014693878,34,500,0.717519047,0.05372743,16.07654569,70.37685562
5.63877551,23,1000,0.713305727,0.037930929,16.5164073,70.37795878
5.450816327,28,500,0.712767438,0.045861986,16.7866283,70.37808085
6.202653061,37,700,0.71616892,0.048574289,16.09540161,70.3786828
6.014693878,25,800,0.714512454,0.050450807,16.25515895,70.38057418
6.014693878,21,900,0.708934279,0.045818245,16.76898378,70.38118497
4.698979592,10,100,0.701801684,0.02852375,18.36328693,70.38298576
6.390612245,26,700,0.713627991,0.053714598,16.1145194,70.38301128
5.63877551,30,1000,0.717640662,0.0443525,16.42558222,70.38318354
5.826734694,29,900,0.713757728,0.046688019,16.62368541,70.38348627
6.014693878,26,300,0.713916258,0.051216411,16.35510248,70.3836001
5.63877551,31,400,0.715542721,0.04195525,16.44321558,70.38629887
5.63877551,28,800,0.70894923,0.047603353,17.03916607,70.38840838
6.202653061,22,1000,0.718427335,0.049917761,15.68637314,70.38889973
5.262857143,10,300,0.706207047,0.034127648,17.5201672,70.38963645
5.450816327,22,700,0.711189836,0.039725482,16.99371952,70.3897196
6.390612245,37,200,0.713164559,0.054969131,16.14166846,70.39223066
6.014693878,38,100,0.712708297,0.044149665,16.42768767,70.39277183
5.826734694,24,600,0.713518158,0.044083226,16.66986647,70.39355127
6.202653061,40,300,0.717477488,0.056978387,15.98866442,70.39407643
6.202653061,35,1000,0.719886392,0.055450023,15.70432399,70.39485397
5.826734694,12,200,0.708815791,0.043968143,16.79910692,70.39583641
6.390612245,38,200,0.715051213,0.05987299,16.02555201,70.39598367
6.202653061,28,100,0.714701537,0.043447539,16.06668086,70.39747663
5.826734694,32,500,0.710614517,0.047451241,16.77008768,70.39809824
5.450816327,14,300,0.710412428,0.033443537,17.0540322,70.39830463
5.262857143,18,100,0.709433851,0.031760782,17.31663645,70.39883896
5.826734694,19,800,0.709579108,0.040720285,16.7042214,70.40036794
6.014693878,30,400,0.714765529,0.051046051,16.30519512,70.40422123
5.826734694,23,600,0.716240417,0.045264729,16.2099064,70.40755245
5.074897959,11,600,0.708467777,0.029464125,17.49542503,70.40772237
5.63877551,16,100,0.707011951,0.036916799,17.08769017,70.41116549
5.074897959,18,100,0.709433851,0.031760782,17.45875543,70.41204583
5.63877551,17,800,0.709152331,0.046314056,17.0235997,70.41461689
5.450816327,23,900,0.712416823,0.040312741,16.82155675,70.41512652
5.826734694,35,300,0.7144241,0.045250206,16.48833288,70.41537639
5.63877551,23,300,0.711753852,0.03747908,16.82999587,70.41676727
6.390612245,27,500,0.711874038,0.055920042,16.30371173,70.41746614
5.262857143,13,300,0.708514859,0.032720541,17.21459664,70.41782321
6.014693878,18,400,0.708600546,0.042725273,16.64242605,70.41865213
6.578571429,26,700,0.713627991,0.053714598,16.01583516,70.42030654
5.450816327,21,200,0.711909672,0.041462438,16.9969956,70.42068631
6.202653061,40,900,0.711173481,0.055498336,16.44431922,70.4217441
6.578571429,33,600,0.716941793,0.052732183,15.75048618,70.42460219
5.450816327,22,400,0.716591183,0.042940054,16.58057423,70.42481594
4.886938776,11,100,0.702866617,0.027531152,18.07506007,70.42482426
5.826734694,24,700,0.715954672,0.04758532,16.29075133,70.42535096
6.014693878,29,600,0.713615483,0.046196917,16.26936394,70.42554052
5.450816327,19,700,0.712523494,0.045163728,16.97277878,70.42768102
5.826734694,36,800,0.718805571,0.046198535,16.27196184,70.42922205
5.262857143,16,900,0.710074338,0.035261516,17.29482544,70.43050149
5.450816327,36,100,0.707040389,0.038907174,17.2291038,70.4305293
5.450816327,17,1000,0.710937689,0.037741418,17.07153767,70.43137093
6.578571429,39,300,0.714420378,0.053508053,15.74513336,70.43168141
5.63877551,37,300,0.713876237,0.045482417,16.64281782,70.43179789
5.63877551,20,600,0.7115292,0.038127911,16.71921864,70.43277094
5.450816327,14,500,0.713277909,0.038681491,16.80601741,70.43305601
5.63877551,12,1000,0.709841358,0.041605779,16.96998713,70.43340674
5.262857143,15,800,0.711590777,0.039790055,17.16169501,70.4369794
5.63877551,18,1000,0.711067336,0.038581257,16.73686568,70.4370068
5.074897959,15,200,0.709413631,0.026431426,17.38976706,70.44046545
5.826734694,21,1000,0.717506802,0.046862001,16.10769256,70.44098857
6.578571429,26,1000,0.714166167,0.053876628,15.80204928,70.44383202
6.014693878,29,500,0.711981652,0.048137724,16.50811031,70.44448987
5.826734694,28,800,0.70894923,0.047603353,16.88068385,70.44751641
6.390612245,20,800,0.71607982,0.046873895,15.95261751,70.44771801
6.578571429,40,1000,0.719709797,0.056765804,15.25887305,70.44970387
6.390612245,24,900,0.712812874,0.051561729,16.19721698,70.45086779
6.014693878,35,300,0.7144241,0.045250206,16.33734247,70.45125904
5.450816327,14,900,0.708417401,0.037548699,17.19737226,70.45263173
6.390612245,26,1000,0.714166167,0.053876628,15.9379844,70.45372503
5.63877551,16,400,0.71484975,0.038940567,16.50470628,70.45613297
6.014693878,34,700,0.719139116,0.053615674,15.92443708,70.45613443
5.262857143,15,600,0.710041648,0.032778664,17.26788986,70.45654779
5.074897959,11,200,0.703051891,0.030407037,17.91505611,70.45897244
4.511020408,21,100,0.705024846,0.025994086,18.23855989,70.46018138
5.63877551,22,800,0.707707776,0.043066501,17.12772861,70.4607042
5.63877551,13,500,0.71207253,0.036094266,16.80130749,70.46267941
5.826734694,19,500,0.714932715,0.046006755,16.44311694,70.46388407
5.074897959,10,400,0.706591205,0.025980113,17.51757096,70.46526926
5.450816327,20,500,0.709593694,0.039794727,17.07547451,70.46637295
5.63877551,16,700,0.711099411,0.040453384,16.83267806,70.46670102
6.390612245,30,500,0.715161918,0.055364884,15.86671259,70.46719365
5.262857143,14,800,0.710967029,0.033403073,17.17471397,70.46751031
4.886938776,11,500,0.704990566,0.028328106,17.97370715,70.47045001
5.450816327,18,600,0.707940216,0.036211662,17.28930505,70.47302162
5.450816327,24,500,0.713360794,0.039760058,16.90724354,70.47477973
6.390612245,33,1000,0.716439052,0.049172815,16.02813601,70.47522105
6.014693878,21,1000,0.717506802,0.046862001,15.91774526,70.47696291
5.450816327,16,600,0.713931131,0.039371991,16.64846995,70.47753903
5.826734694,12,1000,0.709841358,0.041605779,16.84081611,70.47861123
6.014693878,28,200,0.710285583,0.047037196,16.63837094,70.48344616
5.826734694,25,600,0.713035756,0.041170023,16.48632762,70.48393227
6.014693878,26,500,0.715251776,0.047634959,16.13300004,70.48439702
6.202653061,21,600,0.712952724,0.049498587,16.20419664,70.4857087
6.202653061,37,400,0.714594968,0.054018474,16.16093641,70.48651607
5.450816327,13,800,0.710796557,0.036940381,17.04357536,70.48695451
6.014693878,14,1000,0.710295401,0.046363874,16.49269482,70.48695475
6.014693878,34,800,0.713998273,0.046531313,16.36671007,70.4880536
5.074897959,14,400,0.705526639,0.03056166,17.75490614,70.48813369
5.63877551,18,200,0.708591138,0.038416456,17.12356013,70.48917874
5.262857143,20,100,0.707668955,0.033938794,17.42281864,70.49347982
5.262857143,15,500,0.716734288,0.03603063,16.71343013,70.49619548
5.63877551,15,100,0.704091255,0.037381001,17.5669715,70.4969547
6.014693878,24,700,0.715954672,0.04758532,16.12199359,70.49874404
5.63877551,26,900,0.717634702,0.0447933,16.32896542,70.4998904
5.63877551,24,300,0.716487732,0.04266627,16.40544313,70.50021948
6.390612245,29,800,0.713896454,0.050080813,16.10125333,70.50051746
6.014693878,30,600,0.717510004,0.043820058,16.07568867,70.50092228
6.014693878,19,1000,0.710064366,0.047908684,16.65998542,70.50167027
6.390612245,35,100,0.708351493,0.047410885,16.45010205,70.50239511
5.450816327,32,100,0.709053979,0.042220158,17.28596538,70.50245738
5.450816327,16,700,0.711099411,0.040453384,16.98295525,70.50264668
5.450816327,26,400,0.718458538,0.042628273,16.47802806,70.5034715
6.390612245,39,200,0.714016395,0.053787232,16.01341874,70.50473872
5.63877551,15,400,0.710801191,0.038700616,16.90960814,70.50490679
5.074897959,11,900,0.710148719,0.031816079,17.41933381,70.50496651
6.202653061,31,1000,0.716127602,0.052827108,15.9908454,70.50644164
5.63877551,19,400,0.709220071,0.039857584,16.94601374,70.50896882
5.826734694,40,400,0.715054419,0.048355799,16.51716582,70.50920695
6.014693878,17,700,0.70826111,0.04568008,16.85442649,70.51074005
6.390612245,38,900,0.714913759,0.052609662,16.04227018,70.5108231
5.826734694,30,1000,0.717640662,0.0443525,16.24672927,70.51372063
6.202653061,27,800,0.71308849,0.053667124,16.23370947,70.51449946
6.390612245,30,100,0.705866082,0.05010269,16.61353061,70.51533797
5.262857143,17,900,0.708596318,0.033873763,17.30032514,70.51618401
5.826734694,21,300,0.711842949,0.046029192,16.56868478,70.51660603
6.390612245,39,500,0.712237647,0.059758876,16.34362689,70.51699164
6.202653061,37,1000,0.715689466,0.056403599,16.05721395,70.51776712
5.450816327,21,800,0.714660643,0.046362765,16.73804879,70.51782449
5.826734694,28,900,0.713759962,0.045959121,16.49530203,70.51798097
5.262857143,10,800,0.706584504,0.025636871,17.47312274,70.52002293
6.578571429,32,900,0.714176669,0.056371007,15.84463204,70.52025796
6.202653061,32,1000,0.712624422,0.048852084,16.29800059,70.52288449
6.014693878,37,500,0.714664215,0.048006272,16.39159697,70.52467561
5.450816327,24,100,0.711731646,0.038504939,16.99808001,70.52735997
4.698979592,21,100,0.705024846,0.025994086,18.08917268,70.53026286
6.202653061,30,700,0.710056868,0.050827629,16.41514089,70.53046191
6.766530612,33,700,0.715410433,0.053068133,15.70357258,70.53048736
5.450816327,10,600,0.71415814,0.031399005,16.75167126,70.53106149
6.578571429,32,400,0.712434059,0.052516795,15.9719294,70.5324117
5.63877551,31,200,0.714054623,0.044056434,16.53303937,70.53264804
5.826734694,30,600,0.717510004,0.043820058,16.21896372,70.53508177
6.014693878,38,300,0.714758494,0.050918867,16.3137133,70.53551485
5.63877551,24,1000,0.709963327,0.042097781,17.00442747,70.5359109
5.262857143,10,500,0.704315966,0.03186618,17.65820444,70.53614106
5.63877551,11,800,0.712099728,0.032114888,16.73924083,70.53723894
6.390612245,40,100,0.706235822,0.052112287,16.43299927,70.53787797
6.390612245,39,700,0.715018825,0.054054465,15.98248286,70.53827797
