N_features,Depth,Learning Rate,N_trees,AUC_vl,Pr_vl
23,7,0.01,200,0.985236385,0.246022322
22,8,0.1,700,0.984078879,0.246022322
24,8,0.001,500,0.984605148,0.246022322
34,7,0.001,600,0.984643119,0.246022322
31,10,0.1,800,0.984357276,0.246022322
15,10,0.1,400,0.984061398,0.245963913
16,7,0.1,900,0.983177854,0.245963913
23,8,0.001,800,0.984672617,0.245963913
35,1,0.01,700,0.983556257,0.245963913
33,7,0.001,500,0.98475446,0.245963913
14,7,0.1,500,0.984842648,0.245905531
22,2,0.01,700,0.984213422,0.245905531
28,5,0.01,200,0.98458198,0.245905531
22,10,0.1,600,0.984541579,0.245905531
12,10,0.1,200,0.984731199,0.245905531
11,1,0.1,300,0.984713631,0.245847176
23,10,0.001,300,0.984929302,0.245847176
31,5,0.01,200,0.984572743,0.245847176
28,8,0.001,700,0.985024258,0.245847176
32,10,0.1,600,0.984871133,0.245847176
31,10,0.1,1000,0.983987083,0.245847176
14,9,0.1,500,0.984288278,0.245788849
18,9,0.1,800,0.984707028,0.245788849
19,3,0.01,600,0.984726554,0.245788849
10,10,0.01,400,0.985185427,0.245788849
17,8,0.1,700,0.983241963,0.245788849
32,6,0.001,1000,0.984636326,0.245788849
20,4,0.01,400,0.984311904,0.24573055
19,10,0.1,500,0.984838003,0.24573055
24,10,0.001,400,0.985064975,0.24573055
20,10,0.001,900,0.985052213,0.24573055
14,10,0.1,100,0.985090646,0.245672279
11,8,0.01,400,0.9848072,0.245672279
27,1,0.01,1000,0.983820962,0.245672279
10,9,0.1,400,0.984421122,0.245672279
23,3,0.01,500,0.984447013,0.245614035
29,1,0.01,900,0.983786984,0.245614035
28,8,0.001,500,0.984647779,0.245614035
33,6,0.001,700,0.98427612,0.245614035
12,10,0.01,200,0.984564757,0.245614035
10,5,0.01,600,0.984777521,0.245555819
16,3,0.01,700,0.984810686,0.245555819
18,10,0.001,800,0.984886817,0.245555819
25,8,0.001,700,0.984560823,0.245555819
30,8,0.001,200,0.984562566,0.245555819
24,10,0.1,800,0.984477821,0.245555819
33,7,0.001,400,0.984695839,0.245555819
35,9,0.1,200,0.984853497,0.245555819
27,5,0.01,200,0.98443817,0.24549763
30,7,0.001,100,0.984227616,0.24549763
24,9,0.001,900,0.985039397,0.24549763
28,10,0.1,500,0.984379656,0.24549763
35,4,0.01,200,0.984282917,0.245443787
17,7,0.01,200,0.984486016,0.245439469
22,8,0.001,800,0.984436242,0.245439469
28,8,0.001,300,0.98475614,0.245439469
20,10,0.1,500,0.984479574,0.245439469
33,10,0.1,300,0.98471517,0.245439469
18,8,0.1,1000,0.983856264,0.245381336
10,3,0.1,100,0.984593549,0.245381336
15,10,0.1,800,0.984541492,0.245381336
33,6,0.001,1000,0.98447802,0.245381336
15,10,0.1,900,0.984157148,0.24532323
24,9,0.001,300,0.9846019,0.24532323
21,10,0.001,500,0.984708504,0.24532323
35,3,0.01,300,0.984056534,0.24532323
13,7,0.1,900,0.978894204,0.24532323
13,4,0.01,600,0.984592385,0.245265152
18,2,0.01,800,0.98433794,0.245265152
18,6,0.01,300,0.984732193,0.245265152
20,10,0.01,100,0.984809264,0.245265152
20,9,0.1,400,0.983644907,0.245265152
20,8,0.1,700,0.984124095,0.245265152
22,10,0.001,300,0.984901708,0.245265152
25,9,0.001,500,0.984887913,0.245265152
35,1,0.1,100,0.984031423,0.245265152
30,7,0.001,700,0.984754334,0.245265152
33,6,0.001,900,0.984429697,0.245265152
20,9,0.1,300,0.984100752,0.245207101
29,8,0.001,200,0.984542446,0.245207101
23,9,0.001,800,0.985021351,0.245207101
33,5,0.01,100,0.98382439,0.245207101
22,10,0.001,800,0.98521085,0.245207101
12,10,0.1,900,0.983654169,0.245207101
34,9,0.1,1000,0.983455599,0.245207101
17,6,0.1,1000,0.983694224,0.245149077
24,9,0.001,100,0.984523212,0.245149077
31,6,0.001,700,0.98413157,0.245149077
30,7,0.001,800,0.984736979,0.245149077
15,2,0.1,100,0.984004934,0.245091081
14,8,0.1,600,0.983779602,0.245091081
21,9,0.1,700,0.983495527,0.245091081
27,8,0.001,300,0.984606935,0.245091081
22,9,0.001,1000,0.985067176,0.245091081
31,7,0.001,500,0.984519794,0.245091081
29,7,0.001,900,0.984819845,0.245091081
13,1,0.1,300,0.984325733,0.245091081
15,8,0.01,200,0.984212736,0.245033113
32,7,0.001,800,0.98474032,0.245033113
30,9,0.1,900,0.984505079,0.245033113
14,8,0.1,700,0.983395852,0.244975171
27,3,0.01,400,0.984333592,0.244975171
25,8,0.001,600,0.984848209,0.244975171
21,10,0.001,800,0.984981082,0.244975171
29,8,0.1,700,0.983192656,0.244975171
32,7,0.001,400,0.984527147,0.244975171
34,6,0.001,800,0.984662416,0.244975171
13,7,0.1,1000,0.983110317,0.244975171
35,8,0.1,600,0.984416224,0.244975171
34,8,0.1,700,0.984024012,0.244975171
22,10,0.1,400,0.984160644,0.244917258
23,8,0.1,700,0.983878147,0.244917258
21,8,0.001,1000,0.984624971,0.244917258
28,2,0.01,500,0.984014667,0.244917258
29,2,0.01,500,0.983949448,0.244917258
33,8,0.1,400,0.984628301,0.244917258
31,9,0.1,800,0.983676324,0.244917258
21,1,0.1,200,0.984316637,0.244859371
25,9,0.1,200,0.983581295,0.244859371
22,9,0.001,800,0.984817839,0.244859371
30,7,0.001,400,0.984278213,0.244859371
19,7,0.1,500,0.984829141,0.244801512
21,3,0.01,600,0.984327262,0.244801512
23,7,0.1,1000,0.984261283,0.244801512
32,1,0.01,900,0.983739571,0.244801512
27,7,0.1,1000,0.984469075,0.244801512
28,7,0.001,1000,0.984929404,0.244801512
13,6,0.01,400,0.984577558,0.244743681
10,8,0.01,400,0.984704185,0.244743681
17,7,0.1,1000,0.98408033,0.244743681
22,6,0.1,800,0.984000308,0.244743681
29,9,0.001,100,0.98503313,0.244743681
31,8,0.001,200,0.984773567,0.244743681
33,4,0.01,200,0.984473019,0.244743681
28,7,0.001,900,0.984632353,0.244743681
12,9,0.1,700,0.983869411,0.244743681
19,9,0.1,400,0.984137028,0.244685876
16,9,0.1,500,0.98369732,0.244685876
23,10,0.001,500,0.985129956,0.244685876
34,3,0.01,300,0.983938107,0.244685876
10,9,0.01,400,0.9851475,0.244628099
21,10,0.001,200,0.984671619,0.244628099
11,9,0.1,400,0.983724968,0.244628099
25,4,0.01,300,0.984360763,0.244628099
20,10,0.001,800,0.985093208,0.244628099
34,4,0.01,200,0.984123676,0.244575472
11,2,0.1,100,0.984371383,0.244570349
21,8,0.1,800,0.984352865,0.244570349
23,10,0.1,300,0.983917598,0.244570349
25,9,0.001,200,0.984625326,0.244570349
27,9,0.001,400,0.984852172,0.244570349
22,10,0.1,800,0.984561553,0.244570349
13,10,0.1,400,0.98448568,0.244512627
13,10,0.1,600,0.983596,0.244512627
26,4,0.01,300,0.984421449,0.244512627
25,9,0.001,300,0.984908958,0.244512627
22,9,0.001,700,0.984858668,0.244512627
33,1,0.01,1000,0.984130391,0.244512627
34,7,0.001,200,0.984357753,0.244512627
21,9,0.001,800,0.984587161,0.244454932
25,10,0.1,300,0.983952199,0.244454932
34,6,0.001,1000,0.984645441,0.244454932
35,7,0.001,100,0.984496572,0.244397264
16,10,0.1,200,0.984047034,0.244397264
16,9,0.1,900,0.984202997,0.244397264
15,10,0.1,1000,0.983569531,0.244397264
26,9,0.1,1000,0.984539184,0.244397264
33,8,0.1,700,0.983154559,0.244397264
14,10,0.1,300,0.984594771,0.244339623
20,8,0.01,100,0.984447237,0.244339623
16,8,0.1,1000,0.983641119,0.244339623
23,8,0.01,100,0.98463861,0.244339623
28,7,0.001,600,0.984480353,0.244339623
29,7,0.001,600,0.984597756,0.244339623
12,4,0.01,600,0.984447684,0.244339623
29,8,0.1,900,0.98386836,0.244339623
17,10,0.1,400,0.983685323,0.244282009
25,6,0.1,800,0.983882841,0.244282009
25,7,0.001,700,0.984078221,0.244282009
22,10,0.1,900,0.984521391,0.244282009
29,7,0.1,900,0.984711498,0.244282009
30,10,0.1,500,0.984448215,0.244282009
30,10,0.1,600,0.984121514,0.244282009
35,6,0.001,800,0.984551922,0.244224422
25,1,0.01,1000,0.984012286,0.244224422
32,4,0.01,200,0.984193848,0.244224422
32,7,0.1,1000,0.98220748,0.244224422
21,10,0.001,100,0.984321536,0.244166863
27,8,0.001,500,0.984683514,0.244166863
30,8,0.1,900,0.982916226,0.244166863
32,6,0.001,900,0.984414763,0.244166863
23,2,0.01,700,0.984336776,0.244051826
11,4,0.01,700,0.9847066,0.244051826
22,9,0.001,600,0.984633297,0.244051826
32,8,0.001,100,0.98478241,0.244051826
18,7,0.1,600,0.983534228,0.243994348
15,4,0.01,500,0.984368422,0.243994348
28,9,0.1,200,0.983100787,0.243994348
11,10,0.1,1000,0.983327711,0.243994348
21,10,0.001,700,0.985054297,0.243994348
33,3,0.01,300,0.984034787,0.243994348
10,6,0.1,800,0.98428149,0.243994348
29,8,0.1,800,0.984565234,0.243994348
12,9,0.01,300,0.984721037,0.243936897
17,4,0.01,500,0.984814922,0.243936897
26,7,0.1,700,0.984560316,0.243936897
33,7,0.1,700,0.983164901,0.243936897
34,7,0.1,900,0.983850119,0.243936897
15,3,0.01,700,0.98455664,0.243879473
22,9,0.1,900,0.98409152,0.243879473
32,6,0.1,700,0.98338738,0.243879473
32,6,0.001,800,0.984547549,0.243879473
18,10,0.001,1000,0.984967102,0.243822076
21,9,0.001,900,0.985017397,0.243822076
32,8,0.001,300,0.984811655,0.243822076
31,7,0.001,700,0.984750243,0.243822076
23,9,0.001,300,0.984571788,0.243764706
23,9,0.001,500,0.984667762,0.243764706
34,6,0.001,700,0.984450489,0.243764706
22,9,0.01,100,0.984668196,0.243707363
27,7,0.1,900,0.982948286,0.243707363
28,7,0.001,700,0.984611137,0.243707363
29,8,0.1,600,0.984311339,0.243707363
31,6,0.001,1000,0.984504977,0.243707363
13,8,0.1,500,0.985097663,0.243707363
35,9,0.1,1000,0.984399113,0.243707363
34,10,0.1,1000,0.984652862,0.243707363
21,10,0.001,300,0.98468069,0.243650047
21,9,0.001,600,0.984681835,0.243650047
26,8,0.001,600,0.984870671,0.243650047
30,9,0.1,200,0.98507541,0.243650047
19,6,0.1,900,0.983636727,0.243592758
16,8,0.1,800,0.983339758,0.243592758
22,9,0.001,500,0.984684264,0.243592758
22,10,0.1,700,0.984359214,0.243592758
34,8,0.1,800,0.984361892,0.243592758
26,1,0.1,100,0.983794887,0.243565746
21,8,0.001,900,0.98435324,0.243535496
27,4,0.01,300,0.984240442,0.243535496
23,9,0.001,600,0.984914344,0.243535496
23,10,0.001,700,0.985231846,0.243535496
31,7,0.001,300,0.984272205,0.243535496
12,3,0.01,800,0.984465467,0.243535496
33,9,0.1,200,0.985229076,0.243535496
35,7,0.001,200,0.984421984,0.243478261
21,5,0.01,300,0.984444656,0.243478261
24,1,0.1,100,0.983859361,0.243478261
17,4,0.01,400,0.984305331,0.243421053
15,10,0.1,600,0.984346223,0.243421053
29,8,0.001,300,0.984659553,0.243421053
34,6,0.001,400,0.984258955,0.243421053
17,8,0.01,200,0.984865889,0.243363871
20,8,0.1,600,0.984505527,0.243363871
24,1,0.01,1000,0.983831494,0.243363871
12,3,0.1,100,0.984169307,0.243363871
19,9,0.01,100,0.984479544,0.243306717
26,7,0.001,600,0.984300924,0.243306717
31,7,0.001,200,0.98449478,0.243306717
30,7,0.001,300,0.984411058,0.243306717
34,9,0.1,600,0.984195995,0.243306717
17,8,0.1,400,0.984041989,0.243249589
23,8,0.1,300,0.984245282,0.243249589
25,6,0.01,200,0.984477504,0.243249589
29,6,0.01,100,0.984063862,0.243249589
14,2,0.01,1000,0.984615661,0.243192488
27,8,0.001,200,0.984250634,0.243192488
28,7,0.001,300,0.984303022,0.243192488
32,6,0.001,600,0.984129992,0.243192488
23,1,0.01,1000,0.983793918,0.243135414
22,10,0.001,500,0.985047261,0.243135414
24,10,0.1,600,0.984371981,0.243135414
12,8,0.1,900,0.983606089,0.243135414
13,8,0.1,900,0.983542652,0.243135414
18,8,0.1,500,0.984121777,0.243078367
11,9,0.1,800,0.984140271,0.243078367
21,8,0.001,800,0.984224719,0.243078367
24,10,0.001,200,0.98493424,0.243078367
19,10,0.001,900,0.984930855,0.243078367
29,9,0.1,700,0.98429679,0.243078367
17,10,0.1,200,0.985135804,0.243021346
21,9,0.01,100,0.984387977,0.243021346
22,10,0.001,100,0.984268334,0.243021346
23,10,0.001,200,0.984374153,0.243021346
26,8,0.001,300,0.98434484,0.243021346
25,9,0.001,400,0.984896128,0.243021346
30,7,0.001,500,0.984428616,0.243021346
35,6,0.01,100,0.984758,0.243021346
19,8,0.1,400,0.984073727,0.242964353
16,7,0.1,600,0.984447957,0.242964353
19,2,0.01,800,0.984220351,0.242964353
33,8,0.001,100,0.984712813,0.242964353
34,7,0.001,300,0.98445343,0.242964353
15,8,0.1,700,0.98366158,0.242907386
11,9,0.1,600,0.9837752,0.242907386
19,10,0.001,600,0.984664159,0.242907386
27,10,0.1,300,0.983811019,0.242907386
28,8,0.001,400,0.984513366,0.242907386
34,2,0.01,400,0.983637647,0.242907386
34,1,0.01,800,0.983629194,0.242907386
34,7,0.1,800,0.984160644,0.242907386
15,9,0.1,1000,0.98313591,0.242850445
11,5,0.01,600,0.984560389,0.242850445
11,10,0.1,400,0.984602436,0.242850445
27,2,0.01,500,0.983915056,0.242850445
25,8,0.1,600,0.983208579,0.242850445
21,10,0.1,800,0.983589358,0.242850445
26,9,0.001,300,0.984852732,0.242850445
34,6,0.001,300,0.983986796,0.242850445
31,7,0.1,1000,0.983337148,0.242850445
19,10,0.01,100,0.984788063,0.242793532
24,4,0.01,200,0.98370369,0.242793532
26,9,0.1,200,0.985365621,0.242793532
19,4,0.01,400,0.984252508,0.242736645
18,10,0.1,700,0.98448641,0.242736645
25,9,0.1,600,0.983842523,0.242736645
15,10,0.1,100,0.984819071,0.242679784
18,8,0.1,800,0.983997318,0.242679784
14,9,0.1,600,0.983840575,0.242679784
20,10,0.001,500,0.984503097,0.242679784
21,9,0.001,700,0.984633765,0.242679784
13,9,0.1,600,0.98464512,0.242679784
14,7,0.01,300,0.984699203,0.242622951
24,3,0.01,400,0.98400042,0.242622951
23,9,0.1,700,0.984676527,0.242622951
28,8,0.001,100,0.984446847,0.242622951
13,6,0.1,1000,0.98337733,0.242622951
16,10,0.1,600,0.984774439,0.242566144
25,1,0.01,900,0.983664823,0.242566144
24,10,0.1,200,0.983934816,0.242566144
20,9,0.001,800,0.984532366,0.242566144
11,10,0.01,300,0.984784757,0.242566144
13,8,0.01,300,0.984384052,0.242509363
35,6,0.001,500,0.98420791,0.242509363
27,7,0.01,100,0.984465496,0.242509363
23,10,0.1,500,0.984654654,0.242509363
24,8,0.001,600,0.984594319,0.242509363
29,7,0.001,100,0.984067835,0.242509363
12,7,0.01,400,0.984780545,0.242452609
23,8,0.001,600,0.984364872,0.242452609
19,9,0.001,1000,0.98473174,0.242452609
20,10,0.001,700,0.984879148,0.242452609
12,8,0.1,700,0.983705175,0.242452609
10,8,0.1,300,0.985006417,0.242395882
16,8,0.1,500,0.982756153,0.242339181
16,9,0.1,600,0.98372154,0.242339181
25,7,0.01,100,0.984523889,0.242339181
26,7,0.01,100,0.984380089,0.242339181
22,10,0.001,600,0.985058942,0.242339181
10,7,0.1,900,0.98397247,0.242282507
17,9,0.1,200,0.984482349,0.242282507
15,8,0.1,1000,0.983729886,0.242282507
21,4,0.01,300,0.984154499,0.242282507
26,3,0.01,300,0.983833885,0.242282507
34,1,0.1,100,0.983964217,0.242282507
33,7,0.1,500,0.983136991,0.242282507
19,8,0.1,1000,0.982890215,0.242225859
21,7,0.01,200,0.984559226,0.242225859
20,9,0.001,900,0.984670771,0.242225859
31,1,0.01,900,0.983735496,0.242225859
27,8,0.1,1000,0.982134908,0.242225859
35,8,0.1,300,0.98526077,0.242225859
23,7,0.001,1000,0.984282537,0.242169238
32,6,0.01,100,0.984398962,0.242169238
32,7,0.001,100,0.984325153,0.242112643
14,4,0.01,500,0.98402203,0.242056075
15,7,0.1,900,0.983825354,0.242056075
20,2,0.01,700,0.984101662,0.242056075
20,7,0.1,1000,0.983453583,0.242056075
30,3,0.01,300,0.984122406,0.242056075
27,8,0.1,600,0.984338831,0.242056075
28,1,0.01,900,0.983667218,0.242007001
13,2,0.01,1000,0.984489249,0.241999533
15,9,0.1,800,0.983518237,0.241999533
25,8,0.001,500,0.984562921,0.241999533
10,8,0.1,500,0.983846165,0.241999533
23,2,0.01,600,0.984089845,0.241950537
11,3,0.01,800,0.984427414,0.241943017
33,8,0.1,900,0.981402156,0.241943017
35,6,0.001,400,0.984014005,0.241886528
10,10,0.1,800,0.984220575,0.241886528
27,7,0.1,800,0.98226113,0.241886528
29,6,0.001,1000,0.984397609,0.241886528
10,8,0.1,700,0.984206065,0.241886528
15,2,0.01,800,0.984108922,0.241830065
15,8,0.1,800,0.983744981,0.241830065
23,8,0.1,900,0.983415369,0.241830065
30,2,0.01,400,0.983676869,0.241830065
31,7,0.001,400,0.984471744,0.241830065
31,6,0.001,800,0.984221179,0.241830065
12,9,0.1,400,0.984487608,0.241830065
35,6,0.001,600,0.984371889,0.241773629
20,4,0.01,300,0.98392274,0.241773629
20,9,0.1,500,0.983715356,0.241773629
26,10,0.1,400,0.984286837,0.241773629
26,8,0.001,500,0.984628511,0.241773629
30,6,0.001,1000,0.984568784,0.241773629
33,8,0.1,1000,0.983222174,0.241773629
33,1,0.01,800,0.983764833,0.241740344
26,9,0.001,200,0.984614,0.241717219
22,8,0.1,1000,0.984087264,0.241717219
26,7,0.001,900,0.984566525,0.241717219
33,6,0.001,800,0.984322821,0.241717219
10,9,0.1,1000,0.983358398,0.241717219
18,5,0.01,300,0.984106692,0.241604478
20,10,0.001,200,0.984099758,0.241604478
20,10,0.001,400,0.984560618,0.241604478
27,9,0.1,600,0.983815469,0.241604478
31,9,0.1,500,0.984362652,0.241604478
30,6,0.001,900,0.984234458,0.241548146
12,5,0.01,500,0.984307424,0.241548146
22,8,0.1,400,0.984063453,0.241491841
29,6,0.001,800,0.984122834,0.241491841
27,9,0.1,1000,0.984353293,0.241491841
23,6,0.01,200,0.984344485,0.241435563
21,10,0.001,400,0.984814854,0.241435563
31,4,0.01,200,0.984209181,0.241435563
29,6,0.001,900,0.984181202,0.241435563
32,9,0.1,1000,0.98399949,0.241435563
19,7,0.01,200,0.984564046,0.24137931
19,10,0.001,400,0.984445177,0.24137931
18,9,0.001,900,0.984267598,0.241323084
29,2,0.01,400,0.983409735,0.241323084
26,7,0.001,1000,0.984586649,0.241323084
30,8,0.001,300,0.984581055,0.241266884
12,7,0.1,1000,0.984343827,0.241266884
30,7,0.1,1000,0.983792924,0.241266884
34,6,0.001,600,0.984303271,0.241266884
13,8,0.1,1000,0.983648783,0.241266884
23,8,0.001,700,0.984575085,0.24121071
19,10,0.001,800,0.984872935,0.24121071
30,10,0.1,200,0.984875603,0.24121071
21,9,0.1,600,0.984405969,0.241154562
30,1,0.01,1000,0.983806193,0.241154562
17,10,0.01,100,0.98450633,0.241098441
21,9,0.001,300,0.98456038,0.241098441
18,10,0.001,900,0.984775403,0.241098441
27,7,0.001,800,0.984112677,0.241098441
32,8,0.1,600,0.983044338,0.241098441
11,9,0.01,300,0.984448327,0.241042345
28,7,0.1,1000,0.984106059,0.241042345
31,6,0.001,600,0.984127591,0.241042345
11,9,0.1,500,0.983980095,0.240986276
19,10,0.001,500,0.984439319,0.240986276
34,7,0.001,100,0.984339591,0.240986276
12,10,0.1,1000,0.983478241,0.240986276
17,3,0.01,600,0.984173334,0.240930233
22,2,0.01,600,0.98375248,0.240930233
27,9,0.1,300,0.982690193,0.240930233
23,9,0.1,100,0.985705254,0.240874215
16,10,0.001,900,0.984272326,0.240874215
25,7,0.001,900,0.984361829,0.240874215
29,9,0.1,400,0.984404917,0.240874215
33,6,0.01,100,0.984114843,0.240874215
32,7,0.001,300,0.984222509,0.240874215
33,6,0.001,500,0.984203401,0.240874215
10,8,0.1,900,0.984087751,0.240874215
26,7,0.1,500,0.984350849,0.240818224
29,8,0.001,100,0.984339878,0.240818224
31,6,0.001,900,0.984466387,0.240818224
16,7,0.1,1000,0.983804698,0.240762259
34,5,0.001,900,0.984111094,0.240762259
16,10,0.1,700,0.984010738,0.24070632
29,5,0.01,200,0.984362983,0.24070632
20,3,0.01,500,0.984167237,0.240650407
30,1,0.01,900,0.983615263,0.240650407
32,1,0.01,800,0.983450763,0.240650407
35,9,0.1,600,0.984361853,0.240650407
20,6,0.01,200,0.984081255,0.240594519
21,9,0.001,500,0.984309611,0.240594519
31,3,0.01,300,0.984069578,0.240594519
13,10,0.1,300,0.983917724,0.240538658
22,5,0.01,300,0.984122659,0.240538658
32,1,0.01,700,0.983161181,0.240538658
10,8,0.1,800,0.98343841,0.240538658
19,10,0.1,200,0.984542543,0.240482823
10,9,0.01,300,0.98435098,0.240482823
11,10,0.1,900,0.983874836,0.240482823
30,5,0.01,100,0.984072335,0.240482823
32,7,0.1,900,0.983725329,0.240482823
10,7,0.01,400,0.984269887,0.240427013
18,10,0.1,500,0.984258332,0.240427013
17,10,0.001,1000,0.984628131,0.240427013
25,8,0.1,500,0.983988096,0.240427013
35,1,0.01,600,0.983194336,0.240380158
35,6,0.001,100,0.983940854,0.24037123
23,4,0.01,300,0.984094056,0.24037123
25,7,0.001,800,0.984394955,0.24037123
27,7,0.001,1000,0.984555184,0.24037123
28,7,0.001,800,0.984521518,0.24037123
34,5,0.001,800,0.983950159,0.24037123
32,10,0.1,400,0.984615232,0.24037123
21,8,0.1,700,0.984375604,0.240315472
24,9,0.001,500,0.98473582,0.240315472
24,7,0.001,900,0.984222674,0.240315472
12,9,0.1,800,0.983673412,0.240315472
19,7,0.1,700,0.983127359,0.24025974
32,10,0.1,100,0.985487168,0.24025974
34,6,0.001,200,0.984085637,0.24025974
18,4,0.01,400,0.984355679,0.240204034
16,2,0.01,800,0.984142905,0.240204034
26,1,0.01,1000,0.983726064,0.240204034
28,1,0.01,800,0.98338924,0.24016659
35,5,0.01,100,0.984249504,0.24015748
19,7,0.01,100,0.984112083,0.240148354
17,2,0.01,800,0.984143407,0.240148354
11,7,0.1,1000,0.983591218,0.240148354
11,8,0.1,900,0.983272766,0.240148354
24,8,0.1,600,0.983885597,0.240148354
33,8,0.1,500,0.983598376,0.240148354
12,10,0.1,700,0.983256308,0.240148354
13,3,0.01,700,0.98434503,0.2400927
18,2,0.01,700,0.983997333,0.2400927
10,4,0.01,700,0.984249587,0.2400927
21,10,0.1,200,0.984607568,0.2400927
26,9,0.1,300,0.984837983,0.2400927
26,7,0.001,500,0.984087702,0.2400927
28,6,0.001,900,0.984092898,0.2400927
14,2,0.1,100,0.983912417,0.240037071
22,4,0.01,300,0.983809616,0.240037071
11,5,0.01,500,0.984156315,0.240037071
24,9,0.001,200,0.984389711,0.240037071
25,8,0.1,800,0.982504352,0.240037071
26,9,0.1,900,0.984302195,0.240037071
31,8,0.1,400,0.984582121,0.240037071
12,7,0.1,900,0.982914736,0.240037071
10,10,0.1,1000,0.983632705,0.239981469
23,8,0.001,500,0.984328177,0.239981469
