N_features,Depth,Learning_rate,N_trees,R2_tr,R2_vl,MSE_tr,MSE_vl
38,3,0.01,700,-2.849669864,-2.809950937,15.44324945,15.40862243
27,7,0.01,200,-2.838131482,-2.810302087,15.39696234,15.41004259
30,4,0.01,400,-2.849390624,-2.810566446,15.44212926,15.41111175
16,2,0.1,900,-2.852110958,-2.811165551,15.45304209,15.41353471
15,2,0.1,900,-2.853489209,-2.811410519,15.45857105,15.41452544
25,2,0.1,400,-2.855105187,-2.811483862,15.46505367,15.41482206
25,3,0.01,1000,-2.851200499,-2.812584046,15.44938971,15.41927154
13,3,0.1,400,-2.850303573,-2.813560937,15.44579163,15.4232224
24,2,0.1,500,-2.852672587,-2.813889966,15.45529511,15.42455309
27,5,0.01,300,-2.850388355,-2.814807664,15.44613174,15.42826454
29,4,0.01,400,-2.853591636,-2.814814013,15.45898194,15.42829022
20,2,0.1,400,-2.856177005,-2.816020266,15.46935336,15.43316868
24,7,0.01,200,-2.843522682,-2.817391696,15.41858956,15.43871517
12,7,0.01,400,-2.842652147,-2.817503635,15.41509734,15.43916789
40,3,0.01,600,-2.855847317,-2.817675692,15.46803078,15.43986374
35,6,0.01,200,-2.847338969,-2.818973297,15.43389889,15.44511166
22,2,0.1,600,-2.861058738,-2.819944303,15.48893681,15.4490387
21,4,0.01,700,-2.853774805,-2.819974343,15.45971674,15.4491602
26,7,0.01,200,-2.842555251,-2.820302628,15.41470863,15.45048788
31,4,0.01,400,-2.856935395,-2.820475683,15.47239569,15.45118777
26,5,0.01,300,-2.855673904,-2.821647839,15.46733513,15.45592833
32,3,0.01,700,-2.861366361,-2.821904703,15.49017086,15.45696717
16,4,0.01,1000,-2.85774413,-2.822157627,15.47564,15.45799007
21,2,0.1,700,-2.858751462,-2.82299787,15.47968099,15.46138828
10,3,0.1,400,-2.866082416,-2.823010914,15.50908968,15.46144103
36,6,0.01,200,-2.854738625,-2.823133242,15.46358318,15.46193576
11,7,0.01,500,-2.845944846,-2.823539099,15.42830626,15.46357717
24,3,0.1,100,-2.865180926,-2.824099817,15.50547328,15.46584489
17,2,0.1,800,-2.860000744,-2.824487374,15.48469258,15.46741229
12,5,0.01,800,-2.857708123,-2.8246728,15.47549555,15.46816221
13,5,0.1,100,-2.852041899,-2.824954725,15.45276506,15.46930241
20,6,0.01,300,-2.852657797,-2.824990552,15.45523578,15.4694473
14,5,0.01,700,-2.857112227,-2.825429792,15.47310507,15.47122372
14,4,0.1,100,-2.865710545,-2.825489286,15.50759789,15.47146434
11,2,0.1,900,-2.864590906,-2.825735598,15.50310637,15.4724605
28,4,0.01,400,-2.861139193,-2.825822636,15.48925956,15.47281251
10,5,0.1,100,-2.855295886,-2.825895194,15.46581868,15.47310595
24,3,0.01,1000,-2.868742784,-2.826243219,15.51976195,15.47451348
39,2,0.1,200,-2.865851865,-2.826261525,15.5081648,15.47458751
18,4,0.01,700,-2.861577592,-2.827640328,15.49101823,15.48016382
15,4,0.01,900,-2.862219038,-2.828398778,15.49359144,15.48323122
14,4,0.01,1000,-2.865325897,-2.829582456,15.50605484,15.48801838
13,2,0.1,1000,-2.863272298,-2.829619877,15.49781667,15.48816972
13,6,0.01,500,-2.858177333,-2.829806777,15.47737783,15.48892561
13,2,0.1,900,-2.860181879,-2.83037588,15.48541922,15.49122724
34,3,0.01,700,-2.870997484,-2.830617035,15.52880686,15.49220254
38,4,0.01,300,-2.866146399,-2.830809722,15.50934635,15.49298183
11,3,0.1,300,-2.871787841,-2.831434709,15.53197743,15.49550947
31,3,0.01,900,-2.869378116,-2.831652088,15.52231064,15.49638862
25,5,0.01,300,-2.866732689,-2.832811287,15.5116983,15.50107678
15,5,0.01,600,-2.864386091,-2.832832713,15.50228474,15.50116343
27,3,0.01,900,-2.873125057,-2.832899347,15.53734178,15.50143292
12,2,0.1,1000,-2.863522299,-2.833526671,15.49881957,15.50397001
28,3,0.01,900,-2.873027421,-2.833647395,15.53695011,15.50445826
28,2,0.1,300,-2.880244813,-2.834402498,15.56590324,15.50751212
12,3,0.1,300,-2.881029904,-2.834665608,15.56905269,15.50857622
27,2,0.1,600,-2.865819681,-2.835540894,15.5080357,15.51211615
23,4,0.01,500,-2.870633172,-2.835672249,15.52734539,15.51264739
30,3,0.01,800,-2.874054132,-2.835731935,15.54106884,15.51288878
40,4,0.01,300,-2.873225651,-2.836153602,15.53774532,15.51459413
16,4,0.01,900,-2.875363107,-2.836747223,15.54631989,15.51699492
20,4,0.01,600,-2.872141056,-2.836875292,15.53339439,15.51751287
31,3,0.01,800,-2.875281656,-2.837143214,15.54599314,15.51859643
26,3,0.01,1000,-2.880935157,-2.839513674,15.5686726,15.52818331
16,5,0.01,500,-2.873062983,-2.839695436,15.53709277,15.52891841
23,3,0.01,1000,-2.880003332,-2.839987393,15.56493451,15.53009917
19,6,0.01,300,-2.869771525,-2.840734767,15.52388882,15.53312178
38,3,0.01,600,-2.878570373,-2.84115667,15.55918609,15.53482809
36,2,0.1,200,-2.890982618,-2.841267499,15.60897877,15.53527632
17,2,0.1,700,-2.876687053,-2.841882459,15.551631,15.53776341
12,5,0.01,700,-2.875429752,-2.842340109,15.54658724,15.53961429
36,3,0.01,600,-2.883819675,-2.842693935,15.58024407,15.54104527
26,3,0.1,100,-2.880545182,-2.842771462,15.56710819,15.54135881
15,2,0.1,700,-2.889000382,-2.843708417,15.60102688,15.54514815
27,3,0.1,100,-2.880106053,-2.843982649,15.56534659,15.54625723
33,3,0.01,800,-2.883995449,-2.843999669,15.5809492,15.54632606
13,4,0.01,1000,-2.878036659,-2.8446004,15.55704505,15.5487556
25,7,0.01,200,-2.871088889,-2.845520504,15.52917354,15.55247679
40,2,0.1,300,-2.878932265,-2.845789867,15.56063785,15.55356617
30,2,0.1,400,-2.884917757,-2.845793294,15.58464911,15.55358004
36,3,0.1,100,-2.879464039,-2.846737097,15.5627711,15.55739707
35,3,0.1,100,-2.882085155,-2.847033387,15.57328591,15.55859536
17,3,0.1,200,-2.891983501,-2.847546321,15.61299389,15.56066982
22,2,0.1,500,-2.891000351,-2.848295464,15.60904991,15.56369959
11,6,0.01,600,-2.874692847,-2.848538943,15.54363109,15.56468429
33,6,0.01,200,-2.878319127,-2.848709425,15.5581782,15.56537378
19,4,0.01,600,-2.881829895,-2.8494198,15.57226192,15.56824675
23,2,0.1,400,-2.895671824,-2.850362351,15.62778989,15.57205872
13,2,0.1,800,-2.885674572,-2.851211378,15.58768513,15.57549245
39,3,0.01,600,-2.891424923,-2.851520913,15.61075311,15.5767443
35,4,0.01,300,-2.886264521,-2.851937356,15.59005176,15.57842853
15,4,0.01,800,-2.886408852,-2.852249754,15.59063075,15.57969196
32,3,0.1,100,-2.896686098,-2.853341179,15.63185872,15.58410602
37,3,0.01,600,-2.893109272,-2.853398084,15.61751001,15.58433616
34,2,0.1,300,-2.893587647,-2.853793547,15.61942905,15.58593554
14,7,0.01,300,-2.874946091,-2.853852513,15.544647,15.58617402
24,4,0.01,500,-2.8879734,-2.854073773,15.59690706,15.58706886
19,5,0.01,400,-2.89020851,-2.854208294,15.60587338,15.58761291
21,2,0.1,600,-2.892877042,-2.854219297,15.6165784,15.5876574
13,5,0.01,600,-2.884534838,-2.854236344,15.583113,15.58772635
19,2,0.1,700,-2.899082075,-2.854326039,15.64147037,15.5880891
27,2,0.1,500,-2.88830465,-2.855000668,15.5982359,15.59081751
20,5,0.01,400,-2.886423344,-2.855128476,15.59068889,15.59133441
11,5,0.1,100,-2.884545059,-2.855463242,15.583154,15.5926883
17,4,0.01,700,-2.890698425,-2.855851387,15.60783871,15.59425808
28,2,0.1,400,-2.896989049,-2.855864067,15.63307404,15.59430936
38,2,0.1,200,-2.901750866,-2.85610719,15.65217644,15.59529263
13,5,0.01,700,-2.886677653,-2.856250305,15.59170907,15.59587143
12,2,0.1,900,-2.893977359,-2.858117701,15.62099241,15.60342376
18,2,0.1,600,-2.89196238,-2.858151466,15.61290916,15.60356031
35,3,0.01,700,-2.898473346,-2.858535298,15.63902841,15.60511265
28,3,0.1,100,-2.901718638,-2.858616061,15.65204715,15.60543928
10,5,0.01,1000,-2.892700349,-2.859449428,15.61586958,15.60880968
11,5,0.01,800,-2.888835203,-2.859662827,15.60036425,15.60967273
37,2,0.1,300,-2.893386573,-2.859912581,15.61862242,15.61068281
11,2,0.1,800,-2.901195126,-2.860396039,15.64994704,15.61263806
34,6,0.01,200,-2.887358273,-2.860514056,15.59443943,15.61311536
36,4,0.01,300,-2.895077148,-2.861202303,15.6254043,15.61589884
24,3,0.01,900,-2.903608428,-2.861509692,15.65962819,15.61714202
21,4,0.01,600,-2.896159942,-2.861595127,15.62974801,15.61748754
17,5,0.01,500,-2.895646635,-2.861617218,15.62768884,15.61757689
16,2,0.1,700,-2.904047993,-2.862371362,15.66139154,15.62062688
15,3,0.1,300,-2.899326198,-2.862546097,15.64244969,15.62133356
13,2,0.1,700,-2.898944632,-2.862937155,15.64091901,15.62291512
31,3,0.01,700,-2.90155908,-2.863202516,15.65140707,15.62398833
12,3,0.1,400,-2.906400405,-2.863465234,15.67082842,15.62505084
27,4,0.01,400,-2.897489697,-2.86358037,15.63508242,15.62551649
10,3,0.1,300,-2.907686533,-2.863643712,15.67598782,15.62577266
29,3,0.01,900,-2.901084241,-2.863978358,15.64950222,15.62712607
22,4,0.01,600,-2.898639908,-2.865861768,15.63969659,15.63474317
20,2,0.1,300,-2.909987809,-2.866034783,15.68521957,15.63544289
12,6,0.01,500,-2.893909218,-2.866724618,15.62071905,15.6382328
15,7,0.01,300,-2.892547195,-2.866777446,15.6152552,15.63844645
30,6,0.01,200,-2.895189546,-2.866812771,15.62585519,15.63858932
26,3,0.01,900,-2.906150875,-2.866966862,15.66982741,15.63921251
34,4,0.01,300,-2.902634487,-2.867062703,15.65572115,15.63960012
25,2,0.1,300,-2.912913108,-2.867192013,15.69695463,15.64012309
24,5,0.01,300,-2.89899835,-2.867605414,15.6411345,15.64179501
29,6,0.01,200,-2.898103321,-2.867739382,15.63754402,15.64233682
14,2,0.1,1000,-2.907204126,-2.867985384,15.67405261,15.64333173
27,3,0.01,800,-2.908738384,-2.86868766,15.68020741,15.64617195
34,3,0.01,600,-2.907323192,-2.869092037,15.67453025,15.64780737
21,3,0.1,200,-2.909195713,-2.869118191,15.68204202,15.64791315
25,3,0.01,900,-2.909486105,-2.869782975,15.68320695,15.65060174
15,2,0.1,600,-2.914736042,-2.870248166,15.70426747,15.65248312
24,3,0.01,800,-2.9116476,-2.871083465,15.69187795,15.65586133
13,4,0.1,100,-2.905055038,-2.871088679,15.66543138,15.65588241
13,4,0.01,900,-2.906193316,-2.871793682,15.66999767,15.65873366
32,6,0.01,200,-2.902666025,-2.872721054,15.65584767,15.66248424
12,2,0.1,700,-2.907578142,-2.873570253,15.67555301,15.66591867
34,3,0.1,100,-2.914195764,-2.873649983,15.70210011,15.66624112
22,2,0.1,400,-2.917843094,-2.873883308,15.71673166,15.66718476
18,2,0.1,500,-2.911913359,-2.874198331,15.69294406,15.66845881
39,3,0.01,500,-2.913975952,-2.874425233,15.70121832,15.66937647
31,3,0.1,100,-2.910301003,-2.875137318,15.68647597,15.67225636
33,2,0.1,200,-2.915703923,-2.875526117,15.7081502,15.67382879
14,5,0.01,600,-2.907636921,-2.876199495,15.6757888,15.67655213
10,7,0.01,500,-2.898961419,-2.876778321,15.64098635,15.67889309
32,3,0.01,600,-2.914354723,-2.877083458,15.70273779,15.68012716
28,3,0.01,800,-2.917905838,-2.878136761,15.71698336,15.68438704
17,2,0.1,600,-2.918905406,-2.879019168,15.72099321,15.68795577
10,2,0.1,1000,-2.918069923,-2.879608631,15.7176416,15.69033974
33,3,0.01,700,-2.919220797,-2.880117093,15.72225842,15.69239612
16,2,0.1,800,-2.921309267,-2.880499809,15.73063648,15.69394394
16,4,0.1,100,-2.926882212,-2.880748952,15.75299278,15.69495155
25,2,0.1,200,-2.926327263,-2.881819696,15.75076656,15.69928197
27,3,0.01,700,-2.920760575,-2.882269727,15.72843536,15.70110204
14,3,0.1,200,-2.917856059,-2.883289519,15.71678367,15.70522639
25,3,0.1,100,-2.930315764,-2.883499589,15.76676674,15.70607598
13,3,0.1,300,-2.923243872,-2.883514379,15.7383973,15.70613579
23,3,0.01,900,-2.920504587,-2.883654552,15.72740844,15.7067027
35,3,0.01,600,-2.922967386,-2.884044311,15.73728815,15.70827901
27,2,0.1,400,-2.920621051,-2.885542614,15.72787565,15.71433861
29,3,0.01,800,-2.925541016,-2.885769256,15.74761247,15.71525522
32,2,0.1,200,-2.930467763,-2.886488875,15.7673765,15.71816558
26,3,0.01,800,-2.925948362,-2.887220604,15.74924657,15.72112492
18,6,0.01,300,-2.918398291,-2.888976298,15.71895887,15.72822549
16,4,0.01,800,-2.924880561,-2.889408916,15.744963,15.72997513
11,2,0.1,700,-2.932501548,-2.889930431,15.77553518,15.7320843
10,6,0.01,600,-2.913578961,-2.890040067,15.69962576,15.7325277
38,3,0.01,500,-2.93113767,-2.890522704,15.77006388,15.73447963
10,4,0.1,200,-2.920970934,-2.891753677,15.72927923,15.73945807
31,3,0.01,600,-2.931883559,-2.892101129,15.77305607,15.74086327
23,3,0.01,800,-2.929460128,-2.892211016,15.76333429,15.74130769
25,3,0.01,800,-2.931810253,-2.892337141,15.772762,15.74181778
29,2,0.1,200,-2.936953785,-2.892906402,15.79339568,15.74412005
10,5,0.01,900,-2.925564899,-2.892955146,15.74770828,15.74431718
12,3,0.1,200,-2.940399561,-2.893914116,15.80721868,15.74819555
21,2,0.1,500,-2.932882052,-2.894157821,15.7770616,15.74918117
12,4,0.01,1000,-2.931340604,-2.89504708,15.77087797,15.75277761
19,2,0.1,400,-2.940594953,-2.895141729,15.8080025,15.7531604
22,2,0.1,300,-2.942775079,-2.897277013,15.81674825,15.76179615
12,2,0.1,600,-2.935381813,-2.897933467,15.78708959,15.76445105
12,2,0.1,800,-2.935340043,-2.898330651,15.78692202,15.76605739
15,4,0.01,700,-2.931416048,-2.898708113,15.77118061,15.76758396
11,3,0.1,200,-2.939985573,-2.899531877,15.80555793,15.77091552
22,7,0.01,200,-2.930878474,-2.90013771,15.7690241,15.7733657
18,2,0.1,400,-2.944035355,-2.900294192,15.82180394,15.77399856
33,4,0.01,300,-2.935022697,-2.901055227,15.78564897,15.77707642
14,6,0.01,400,-2.928095789,-2.902803059,15.75786114,15.7841452
37,3,0.01,500,-2.942544526,-2.903265695,15.81582337,15.78601624
29,2,0.1,300,-2.946984896,-2.903285356,15.83363626,15.78609575
10,2,0.1,900,-2.942624461,-2.904242392,15.81614404,15.78996631
13,4,0.01,800,-2.938837096,-2.90487157,15.80095072,15.79251089
20,4,0.01,500,-2.941305408,-2.905285716,15.81085255,15.79418583
21,2,0.1,400,-2.943720571,-2.905779031,15.82054116,15.79618095
19,2,0.1,600,-2.953716441,-2.905860407,15.86064037,15.79651006
30,3,0.01,700,-2.946079865,-2.906361215,15.83000566,15.79853548
15,5,0.01,500,-2.9376531,-2.906834906,15.79620103,15.80045123
32,4,0.01,300,-2.943439629,-2.907095725,15.81941414,15.80150607
36,3,0.01,500,-2.94711165,-2.907221633,15.83414474,15.80201528
22,3,0.01,900,-2.943364226,-2.907885376,15.81911166,15.80469966
31,6,0.01,200,-2.936770204,-2.908123147,15.79265923,15.80566128
24,2,0.1,400,-2.949547941,-2.908869085,15.84391811,15.80867809
26,3,0.01,700,-2.948389877,-2.909348212,15.83927245,15.81061582
13,2,0.1,600,-2.944259274,-2.909429893,15.82270221,15.81094617
20,3,0.01,1000,-2.949148901,-2.90998311,15.84231733,15.81318355
19,2,0.1,500,-2.958853985,-2.910585634,15.88125003,15.81562034
20,2,0.1,200,-2.95393499,-2.911141333,15.8615171,15.81786776
40,3,0.01,500,-2.951364629,-2.911529178,15.8512059,15.81943633
33,3,0.01,600,-2.951237995,-2.91274346,15.85069789,15.82434726
26,2,0.1,300,-2.955057789,-2.913319698,15.86602129,15.82667774
11,6,0.01,500,-2.938692785,-2.913483001,15.80037181,15.82733819
27,3,0.01,600,-2.953646589,-2.913502678,15.86036015,15.82741777
11,4,0.01,1000,-2.951608887,-2.913634008,15.85218576,15.82794891
31,2,0.1,200,-2.956515077,-2.913723512,15.87186732,15.82831089
23,2,0.1,300,-2.960392339,-2.914449179,15.88742126,15.83124571
30,3,0.01,600,-2.954492336,-2.916653724,15.86375293,15.84016158
15,3,0.1,200,-2.954998975,-2.916906287,15.86578536,15.84118302
14,4,0.01,800,-2.952518661,-2.917414616,15.85583539,15.84323886
13,7,0.01,300,-2.943005972,-2.91750947,15.8176745,15.84362248
28,2,0.1,200,-2.962805593,-2.917698322,15.89710221,15.84438625
32,3,0.01,500,-2.957647326,-2.918225638,15.87640942,15.84651889
25,4,0.01,400,-2.954986482,-2.91929825,15.86573524,15.85085686
17,6,0.01,300,-2.946797383,-2.919405658,15.83288403,15.85129125
18,5,0.01,400,-2.950304768,-2.920336362,15.84695418,15.85505531
39,5,0.01,200,-2.95151503,-2.920622892,15.85180924,15.85621412
11,2,0.1,600,-2.965768528,-2.920922598,15.90898825,15.85742623
11,5,0.01,700,-2.949193048,-2.922415654,15.84249443,15.86346461
16,3,0.1,200,-2.961890999,-2.922636582,15.89343325,15.86435811
15,2,0.1,500,-2.97023727,-2.923283418,15.92691496,15.86697411
30,4,0.01,300,-2.960874474,-2.923301571,15.88935538,15.86704753
29,3,0.01,700,-2.963003754,-2.923524775,15.89789715,15.86795024
26,4,0.01,400,-2.958165686,-2.923532364,15.87848886,15.86798093
28,3,0.01,700,-2.964035831,-2.923827846,15.9020374,15.86917595
19,3,0.1,100,-2.962928247,-2.924890394,15.89759425,15.87347322
40,3,0.01,400,-2.965800243,-2.925296801,15.90911548,15.87511686
40,2,0.1,200,-2.966105881,-2.926040389,15.91034157,15.87812416
23,7,0.01,200,-2.953577566,-2.926959364,15.86008327,15.88184078
22,4,0.01,500,-2.964114381,-2.927936608,15.90235252,15.88579306
22,3,0.01,1000,-2.967607269,-2.929137094,15.91636451,15.8906482
16,2,0.1,600,-2.974153727,-2.929524197,15.94262613,15.89221376
37,3,0.01,400,-2.97336984,-2.930279919,15.93948151,15.89527013
18,4,0.01,600,-2.965730495,-2.9305285,15.90883568,15.89627547
23,5,0.01,300,-2.963798609,-2.931891787,15.90108577,15.90178903
30,2,0.1,300,-2.973094187,-2.93289435,15.9383757,15.9058437
15,2,0.1,400,-2.982701332,-2.932904033,15.97691551,15.90588286
36,3,0.01,400,-2.972997263,-2.933509052,15.93798689,15.90832975
37,2,0.1,200,-2.974703671,-2.933806104,15.94483228,15.90953112
26,2,0.1,200,-2.976009345,-2.933837774,15.95007009,15.9096592
23,2,0.1,200,-2.983085105,-2.934038121,15.97845505,15.91046947
18,2,0.1,300,-2.975444101,-2.934188038,15.94780257,15.91107578
34,3,0.01,500,-2.973483433,-2.934281215,15.9399372,15.91145261
14,4,0.01,900,-2.972730635,-2.934707438,15.93691729,15.91317639
24,3,0.01,700,-2.973640215,-2.9354972,15.94056614,15.91637043
36,2,0.1,100,-2.981980586,-2.935820311,15.97402419,15.9176772
15,4,0.1,100,-2.967524632,-2.936022114,15.916033,15.91849335
27,2,0.1,300,-2.971848598,-2.937482995,15.93337893,15.9244016
29,4,0.01,300,-2.97508206,-2.9376722,15.94635021,15.92516681
22,3,0.1,100,-2.973417348,-2.937683302,15.93967209,15.92521171
23,3,0.1,100,-2.976678811,-2.937899244,15.9527557,15.92608504
19,3,0.01,1000,-2.977631569,-2.938676029,15.95657776,15.9292266
12,4,0.01,900,-2.978901675,-2.940419706,15.96167289,15.93627857
40,5,0.01,200,-2.971759113,-2.94079883,15.93301995,15.93781187
19,4,0.01,500,-2.976214034,-2.942342266,15.95089121,15.944054
25,3,0.01,700,-2.981671319,-2.943923922,15.97278354,15.95045071
38,2,0.01,1000,-2.990203028,-2.946513918,16.00700915,15.96092545
23,4,0.01,400,-2.984865151,-2.946641391,15.98559584,15.961441
21,3,0.01,1000,-2.984249942,-2.946874244,15.98312788,15.96238273
38,3,0.01,400,-2.990876373,-2.948848233,16.00971032,15.97036615
16,5,0.01,400,-2.985384321,-2.950717431,15.98767853,15.97792577
12,2,0.1,500,-2.989270428,-2.95116556,16.00326795,15.97973814
16,4,0.01,700,-2.986595999,-2.951232093,15.99253927,15.98000722
13,6,0.01,400,-2.981335351,-2.9527655,15.97143577,15.98620879
21,3,0.01,900,-2.992061839,-2.952901514,16.01446591,15.98675887
10,2,0.1,800,-2.993763168,-2.953330404,16.02129093,15.98849344
14,5,0.01,500,-2.982506642,-2.953485538,15.9761345,15.98912085
24,2,0.1,300,-2.998874447,-2.954055907,16.04179522,15.9914276
37,5,0.01,200,-2.989497523,-2.956580778,16.00417896,16.00163896
17,5,0.01,400,-2.989412097,-2.957050432,16.00383627,16.00353838
15,4,0.01,600,-2.98911592,-2.957363937,16.00264813,16.00480629
28,3,0.01,600,-2.993325885,-2.957420301,16.01953673,16.00503425
14,2,0.1,800,-2.999898864,-2.958773442,16.04590475,16.01050677
30,2,0.1,200,-3.002518,-2.960387092,16.05641161,16.01703287
35,3,0.01,500,-3.000463654,-2.960466321,16.04817044,16.0173533
10,5,0.01,800,-2.991193747,-2.96049964,16.01098349,16.01748805
22,3,0.01,800,-2.996864744,-2.960706845,16.03373314,16.01832605
31,4,0.01,300,-2.997734799,-2.962567427,16.03722343,16.02585082
14,2,0.1,900,-3.003640171,-2.962754029,16.06091329,16.0266055
39,2,0.01,1000,-3.010565211,-2.963997688,16.08869362,16.03163524
11,7,0.01,400,-2.990659274,-2.965494703,16.00883941,16.03768964
27,6,0.01,200,-2.996459681,-2.965695299,16.0321082,16.0385009
16,2,0.1,500,-3.011817108,-2.967440285,16.09371571,16.04555817
17,4,0.01,600,-3.001091368,-2.967488789,16.05068857,16.04575434
39,3,0.01,400,-3.009504392,-2.967880328,16.08443807,16.04733784
19,2,0.1,300,-3.017048095,-2.968477709,16.11470022,16.04975383
29,3,0.01,600,-3.004840224,-2.968919299,16.0657274,16.05153976
21,4,0.01,500,-3.003729344,-2.969100824,16.06127102,16.05227391
28,4,0.01,300,-3.008547265,-2.970511018,16.08059848,16.05797717
28,6,0.01,200,-3.000906389,-2.972054335,16.04994651,16.06421882
40,2,0.01,900,-3.018185207,-2.972872181,16.11926183,16.06752644
17,2,0.1,500,-3.010594977,-2.973557548,16.08881303,16.07029828
20,3,0.01,900,-3.01356207,-2.973712902,16.10071576,16.07092658
15,5,0.01,400,-3.005647289,-2.975075248,16.068965,16.07643633
13,3,0.1,200,-3.014458472,-2.975739145,16.10431174,16.07912133
